Customer ID,Product Category,Purchase Amount
7049,beauty,10.88
3417,clothing,107.58
8114,electronics,218.81
7054,beauty,9.29
5242,electronics,152.91
706,beauty,10.04
4529,electronics,184.87
5979,electronics,168.3
7884,clothing,113.72
4421,clothing,98.57
1581,clothing,101.69
35,home goods,57.76
8427,home goods,46.15
936,electronics,165.93
1476,beauty,11.05
5987,home goods,55.22
3773,electronics,197.45
6462,beauty,8.37
5257,home goods,46.82
8851,electronics,216.13
7072,home goods,39.64
5019,beauty,11.01
8220,clothing,107.86
21,clothing,108.27
1799,home goods,40.38
4225,beauty,10.13
3645,beauty,9.18
4685,clothing,70.65
646,clothing,109.68
3874,clothing,118.79
9177,beauty,10.41
7903,electronics,253.81
7344,sports,21.89
2308,electronics,200.15
9568,home goods,43.99
7090,home goods,44.92
5922,clothing,83.58
2608,electronics,165.22
8241,clothing,90.4
5401,beauty,10.84
5870,home goods,49.97
6687,sports,20.78
9653,electronics,246.1
7415,clothing,94.0
7656,electronics,220.65
6353,sports,29.02
670,home goods,41.13
7540,beauty,10.66
7025,clothing,108.92
2228,electronics,197.73
4275,sports,34.43
242,electronics,213.71
1587,electronics,208.03
4047,electronics,184.78
1966,electronics,230.76
8889,beauty,9.76
9076,electronics,200.12
6301,clothing,103.46
1124,home goods,61.27
3074,electronics,230.55
164,home goods,58.8
5941,clothing,91.48
4323,home goods,51.07
6421,home goods,57.38
8138,clothing,107.41
5344,electronics,208.91
2580,electronics,171.64
221,clothing,85.04
5068,beauty,8.92
2395,home goods,46.1
1248,clothing,89.51
1572,electronics,213.35
3799,electronics,141.46
2629,beauty,9.92
7996,beauty,10.6
6196,home goods,60.29
2476,electronics,200.6
3291,clothing,106.92
9592,beauty,10.78
9599,clothing,117.67
5131,home goods,47.76
9143,electronics,238.21
3583,electronics,219.51
2046,clothing,98.13
7374,clothing,88.37
5591,clothing,114.93
6198,clothing,106.78
675,electronics,229.46
3451,electronics,162.45
2657,clothing,111.49
5806,beauty,11.24
3551,home goods,46.61
6648,beauty,9.08
4049,clothing,81.4
8180,clothing,94.56
8730,electronics,200.94
783,electronics,228.7
2651,home goods,46.39
8858,home goods,47.78
3641,home goods,53.77
978,clothing,136.49
539,beauty,10.81
4836,home goods,47.16
1180,electronics,206.07
2760,clothing,86.73
7993,electronics,233.38
7650,electronics,161.12
6888,home goods,57.81
6254,clothing,93.78
198,electronics,208.31
6298,clothing,115.11
9377,home goods,27.74
3974,electronics,251.88
5237,home goods,54.37
834,electronics,220.69
6199,clothing,109.09
1038,home goods,38.46
8481,clothing,116.09
2027,home goods,71.78
926,electronics,172.61
6781,beauty,9.58
5183,electronics,226.43
2081,beauty,9.85
7898,electronics,246.47
7228,beauty,10.07
8918,clothing,92.21
1389,electronics,231.73
3089,electronics,173.52
6003,clothing,108.96
1958,electronics,207.4
9910,clothing,108.54
4287,sports,28.28
7527,sports,24.99
7248,clothing,82.79
1391,clothing,86.08
938,home goods,47.35
30,clothing,96.61
1782,clothing,86.91
4965,electronics,248.56
6264,home goods,35.88
7734,home goods,43.46
8065,electronics,158.96
4577,clothing,109.78
469,home goods,57.91
3401,beauty,9.84
4570,electronics,215.61
8857,electronics,218.97
9752,beauty,8.97
601,home goods,53.33
8354,clothing,108.49
4704,home goods,57.93
4645,electronics,168.8
6695,clothing,95.94
3905,electronics,168.32
2471,electronics,194.25
5754,clothing,114.05
8710,clothing,82.91
4604,clothing,90.59
2361,clothing,123.45
3944,clothing,88.46
7415,beauty,10.28
7572,beauty,11.16
368,electronics,281.59
9219,home goods,42.27
7920,beauty,12.96
9437,home goods,31.84
4079,electronics,192.96
7004,electronics,146.6
2507,sports,32.23
1161,home goods,57.14
133,clothing,123.02
36,sports,38.53
6777,beauty,10.16
9338,beauty,7.57
1631,clothing,80.95
7221,clothing,115.92
4470,electronics,181.88
1707,home goods,49.02
3938,beauty,11.79
4417,clothing,133.97
7030,electronics,146.35
7839,sports,26.46
7808,beauty,9.66
3153,home goods,50.58
4462,sports,26.96
6058,electronics,247.18
9829,electronics,169.86
8348,home goods,63.86
6604,home goods,35.71
7728,home goods,39.72
8256,clothing,91.98
9945,clothing,111.02
7665,sports,30.76
1011,electronics,193.16
7557,clothing,99.59
1294,clothing,94.98
1573,electronics,185.73
5744,electronics,218.74
5844,home goods,21.67
3670,electronics,155.38
7909,home goods,53.43
5942,home goods,53.92
8741,electronics,193.76
2118,clothing,106.69
726,electronics,198.79
6867,clothing,93.08
2009,clothing,74.41
6787,home goods,48.11
5728,electronics,212.23
1709,beauty,10.45
3017,electronics,229.73
997,electronics,232.17
5352,electronics,176.18
7110,home goods,50.29
1509,home goods,50.02
4547,clothing,72.83
6771,home goods,61.37
651,beauty,10.01
676,sports,35.7
3031,clothing,95.88
7161,beauty,10.42
5876,clothing,94.66
3857,clothing,99.69
583,electronics,171.83
3895,electronics,258.27
3470,electronics,249.37
8532,clothing,81.09
111,home goods,38.2
7298,electronics,232.67
6583,beauty,9.26
8789,home goods,51.25
9498,beauty,11.86
1410,home goods,64.7
6688,home goods,55.05
7908,electronics,211.37
6976,electronics,189.93
850,electronics,197.18
2897,electronics,213.3
9578,home goods,58.96
1988,clothing,103.27
6421,electronics,212.47
6974,beauty,8.79
8386,clothing,88.66
4240,sports,27.09
1607,electronics,199.76
4777,clothing,124.46
184,clothing,111.13
6476,sports,25.84
6963,sports,29.14
1065,home goods,42.41
6483,home goods,38.7
7260,beauty,9.75
5628,electronics,244.95
5092,beauty,10.24
146,beauty,11.29
9240,home goods,59.3
6822,electronics,200.68
683,clothing,96.86
3311,clothing,124.52
3014,home goods,56.05
869,clothing,85.43
289,electronics,178.95
2974,clothing,111.29
2133,beauty,9.25
2834,electronics,210.61
2537,beauty,10.91
2773,electronics,160.26
1605,sports,33.65
4230,clothing,114.09
7379,sports,39.39
2906,beauty,9.55
9298,clothing,111.96
9298,beauty,9.38
4962,clothing,76.62
7025,beauty,8.55
1508,clothing,117.2
5154,home goods,34.16
6386,clothing,123.82
3414,clothing,84.64
1130,clothing,91.93
8754,electronics,270.21
745,electronics,230.65
2261,beauty,10.02
8431,sports,30.28
3135,electronics,153.66
9596,beauty,10.48
2753,electronics,145.39
9870,clothing,111.11
9988,sports,18.04
2378,electronics,208.81
8191,home goods,51.23
5903,electronics,206.03
6367,beauty,11.35
5224,clothing,84.2
171,home goods,49.0
5524,clothing,97.82
2141,home goods,72.09
7158,electronics,155.0
5586,electronics,190.47
5870,electronics,211.19
1707,home goods,56.26
4219,electronics,231.86
8408,home goods,67.84
5995,clothing,86.24
3793,home goods,55.87
5855,beauty,9.42
1485,electronics,184.9
4539,electronics,213.24
4234,home goods,56.3
221,beauty,9.84
1924,home goods,57.28
7452,sports,22.78
6039,clothing,94.65
9608,electronics,183.63
7523,home goods,65.72
2909,home goods,64.12
4620,electronics,212.0
5702,clothing,103.13
3094,sports,31.93
7131,electronics,198.4
9314,sports,19.84
201,beauty,10.48
8061,clothing,69.14
4062,beauty,10.59
5791,electronics,151.31
7057,beauty,9.25
8725,sports,33.08
1739,electronics,206.42
747,home goods,60.05
1432,sports,27.66
2077,electronics,182.37
7901,clothing,75.95
1424,electronics,237.51
8533,sports,20.32
8290,clothing,97.65
4384,electronics,215.82
9671,clothing,90.15
9915,electronics,184.3
4035,electronics,176.85
1263,beauty,10.36
4058,electronics,192.2
3864,home goods,61.83
3545,home goods,58.71
6949,sports,29.28
9862,electronics,241.36
1132,electronics,251.01
7057,clothing,78.66
7235,clothing,107.99
904,beauty,9.41
2291,beauty,8.88
9927,electronics,149.49
3955,home goods,52.13
3293,clothing,106.24
2111,clothing,114.65
7891,home goods,55.7
8041,clothing,115.12
47,clothing,82.17
4750,home goods,54.14
8638,clothing,96.78
5288,electronics,176.22
9874,beauty,10.58
8208,clothing,83.42
2214,electronics,175.08
4572,electronics,230.15
6166,clothing,90.77
2587,electronics,163.07
5633,clothing,118.52
8611,electronics,239.9
9099,home goods,41.65
9999,beauty,11.1
1262,electronics,174.18
5240,clothing,99.26
9567,electronics,207.52
2592,beauty,9.13
1306,beauty,9.81
7712,beauty,9.93
8235,clothing,114.04
3917,electronics,187.64
849,electronics,164.61
3237,electronics,199.77
4642,electronics,222.76
5583,home goods,41.53
5149,home goods,46.95
8851,electronics,205.31
4119,home goods,44.93
431,beauty,9.62
5360,clothing,128.64
7324,clothing,122.05
9522,beauty,10.64
9446,clothing,94.92
4518,clothing,116.69
8130,electronics,155.3
9917,electronics,204.04
6799,clothing,96.72
164,electronics,209.2
6763,clothing,93.09
8469,electronics,185.52
5456,beauty,9.2
1444,home goods,57.4
721,electronics,208.89
9010,clothing,81.57
8392,clothing,91.91
551,home goods,30.62
1470,electronics,193.85
7912,electronics,222.62
6671,clothing,98.32
6586,beauty,11.94
885,electronics,166.05
3352,clothing,79.85
2361,beauty,9.51
2405,clothing,104.73
9422,electronics,227.62
6682,sports,28.59
1959,beauty,10.26
620,beauty,10.42
6445,sports,23.79
8657,home goods,51.31
3958,clothing,98.17
1420,clothing,94.82
6477,clothing,87.7
1128,sports,28.73
3550,electronics,251.1
6308,clothing,85.4
7742,home goods,33.3
3125,home goods,53.79
7795,clothing,87.52
7263,clothing,92.17
3923,clothing,90.73
2566,electronics,220.31
4644,electronics,178.05
859,electronics,218.51
93,electronics,184.7
7917,home goods,38.77
8767,clothing,78.72
3436,electronics,199.07
3177,home goods,43.94
7913,electronics,224.21
3677,beauty,10.78
1493,home goods,72.58
9638,electronics,253.12
1827,sports,29.36
3262,electronics,179.54
8787,electronics,191.18
6904,clothing,137.05
1347,clothing,97.29
5550,sports,24.18
1472,clothing,102.27
1626,electronics,233.79
4243,clothing,100.5
7325,electronics,139.3
7609,home goods,49.87
7170,electronics,176.87
9817,beauty,9.24
1476,clothing,91.36
3049,clothing,114.24
1881,electronics,193.86
7259,home goods,64.58
9844,electronics,213.44
7148,clothing,104.28
6804,electronics,190.38
5964,electronics,209.35
3679,electronics,182.37
9373,home goods,43.59
2435,beauty,11.2
8579,sports,24.64
9071,clothing,99.2
7687,electronics,242.93
8814,clothing,94.09
8213,home goods,44.56
8988,electronics,187.83
1517,electronics,154.53
6477,beauty,9.38
7874,home goods,40.57
7647,beauty,10.03
4446,sports,35.72
4081,home goods,55.16
5670,home goods,46.8
6511,home goods,37.51
9780,home goods,43.62
2936,clothing,85.83
1655,beauty,10.35
8598,clothing,98.46
5605,electronics,217.88
2306,clothing,85.2
5172,sports,32.09
4970,electronics,220.27
2296,home goods,52.01
4488,electronics,138.96
4008,beauty,9.42
1095,home goods,41.93
4101,electronics,215.5
7317,home goods,72.05
1442,electronics,192.75
3722,clothing,95.76
8165,sports,31.28
2384,sports,33.48
9894,clothing,97.61
4120,sports,27.25
583,electronics,172.27
2249,electronics,206.7
2940,electronics,195.78
2470,electronics,197.45
2230,home goods,60.34
9302,clothing,120.86
8911,clothing,91.2
1558,electronics,165.11
4847,clothing,86.32
1785,clothing,83.61
9562,beauty,9.46
3989,home goods,54.47
4924,beauty,10.57
8565,home goods,45.37
7502,home goods,36.96
6125,clothing,78.41
6380,electronics,217.72
9286,home goods,36.54
4662,clothing,86.68
3689,electronics,216.79
4376,sports,30.43
1030,electronics,214.18
2673,electronics,172.77
3278,clothing,110.52
4940,home goods,54.14
8242,beauty,9.41
9797,clothing,86.48
9051,electronics,165.71
3603,home goods,54.45
1139,clothing,72.74
6194,sports,22.78
894,clothing,119.02
2198,sports,25.81
3912,electronics,206.35
7184,clothing,74.09
1871,home goods,48.56
1620,clothing,100.74
8941,beauty,8.87
9697,home goods,41.58
9088,clothing,121.82
7846,clothing,132.94
8642,home goods,50.25
294,clothing,111.59
1632,clothing,116.3
9770,sports,28.76
2703,clothing,116.58
4148,home goods,46.27
531,clothing,124.91
5942,electronics,213.07
8192,sports,36.8
5856,clothing,116.06
3646,clothing,108.02
6477,clothing,105.51
9313,electronics,252.97
1477,clothing,120.29
363,beauty,10.83
520,home goods,40.32
5363,electronics,210.57
4316,clothing,93.74
2659,sports,31.7
8566,beauty,10.71
9213,electronics,202.2
4407,clothing,96.22
9587,home goods,37.95
8932,beauty,9.39
5063,electronics,226.19
8726,beauty,8.1
3921,home goods,69.1
3710,clothing,108.92
951,clothing,91.7
8243,electronics,174.65
4677,home goods,32.8
204,electronics,220.72
1067,clothing,88.91
6994,electronics,204.77
5448,home goods,36.88
1562,clothing,108.19
3632,clothing,88.08
5686,clothing,93.36
6513,clothing,79.83
2478,beauty,8.91
4493,clothing,95.4
863,electronics,195.87
6354,electronics,173.21
844,electronics,234.23
4531,beauty,11.89
8000,home goods,36.87
6590,home goods,58.11
2111,clothing,89.92
2448,home goods,48.41
7569,beauty,9.73
4708,electronics,221.89
3771,beauty,8.22
9964,beauty,10.74
719,beauty,9.74
7166,electronics,199.82
2309,clothing,123.17
6206,beauty,12.3
1647,clothing,86.88
7459,sports,33.72
4906,electronics,208.35
3372,clothing,83.16
9633,electronics,168.59
7289,electronics,185.69
754,home goods,56.7
6315,home goods,48.4
2751,beauty,9.87
1218,beauty,8.96
6272,home goods,37.52
2859,sports,30.96
3300,home goods,61.05
5268,sports,23.32
7420,clothing,107.56
823,clothing,104.61
3952,beauty,7.93
182,electronics,205.22
5427,home goods,53.69
7383,sports,34.32
920,beauty,10.24
3442,electronics,169.43
8161,clothing,83.54
1646,electronics,221.16
7246,clothing,76.94
7368,home goods,52.62
9941,home goods,74.32
4503,home goods,34.13
9094,beauty,9.79
670,electronics,240.72
2046,beauty,11.12
7741,home goods,65.52
3735,home goods,44.96
8853,electronics,178.44
5083,beauty,10.02
3868,electronics,169.11
1176,home goods,49.37
4313,sports,33.1
6640,clothing,102.51
8160,electronics,193.19
9109,sports,21.38
8652,electronics,229.64
8851,electronics,207.79
9668,beauty,8.41
2247,clothing,79.31
2604,clothing,97.59
9299,electronics,223.67
4200,home goods,54.02
2626,beauty,11.49
521,beauty,8.38
7507,electronics,202.61
7625,home goods,49.29
273,electronics,221.51
9669,electronics,150.93
7761,home goods,69.12
6624,electronics,198.73
5377,electronics,224.17
8872,beauty,9.72
2354,electronics,151.35
910,beauty,10.21
1126,home goods,42.59
9542,home goods,49.6
6424,clothing,97.8
5092,clothing,95.44
8344,electronics,245.96
9067,beauty,10.45
6044,electronics,191.17
3611,clothing,122.54
4760,clothing,80.03
4261,electronics,127.39
9406,clothing,101.67
3467,clothing,91.95
4415,clothing,97.05
2452,clothing,105.4
1952,beauty,9.39
1325,clothing,80.07
5223,home goods,49.33
9825,electronics,192.49
3709,beauty,11.04
2130,clothing,94.82
1168,sports,27.99
6380,home goods,47.72
6506,clothing,108.82
9025,home goods,35.63
2590,home goods,45.0
4044,electronics,175.6
3216,clothing,88.95
5208,electronics,178.71
5365,clothing,125.75
6207,home goods,55.66
5277,sports,27.23
7351,home goods,61.62
9371,sports,22.97
7268,electronics,197.78
2030,home goods,62.3
6039,clothing,99.58
938,home goods,50.09
9130,sports,34.6
2819,beauty,10.57
6003,clothing,136.61
7207,home goods,53.32
7466,beauty,10.37
7327,electronics,163.42
8474,electronics,179.09
1037,beauty,10.21
6764,beauty,9.2
9993,clothing,109.11
7710,clothing,96.53
849,home goods,45.87
7538,beauty,10.26
8198,home goods,66.99
1456,sports,28.5
1370,home goods,51.26
7033,home goods,60.06
3152,electronics,191.71
74,clothing,111.82
2535,home goods,51.64
8198,electronics,199.97
9126,clothing,94.59
7012,clothing,120.56
4587,electronics,153.56
871,home goods,46.91
2365,electronics,194.74
4979,beauty,10.36
7065,electronics,200.49
8582,beauty,8.8
8803,beauty,9.96
7101,clothing,96.23
4770,beauty,11.01
7339,clothing,108.95
932,electronics,239.07
8563,electronics,206.65
8849,clothing,96.95
3352,beauty,9.91
1574,sports,38.51
7886,sports,27.66
9362,sports,33.71
2347,clothing,104.29
6324,clothing,108.13
7148,clothing,112.96
2749,electronics,227.42
9360,clothing,82.52
3171,beauty,10.51
1315,sports,35.07
8900,home goods,60.0
2993,electronics,237.77
2513,home goods,51.43
6664,home goods,65.06
3427,clothing,112.53
8846,beauty,7.42
9184,beauty,8.62
247,clothing,93.66
2429,clothing,123.54
3503,electronics,190.6
6338,clothing,125.56
9119,clothing,99.94
8904,beauty,11.84
7472,home goods,47.06
7266,beauty,12.7
2344,electronics,171.19
3891,clothing,99.44
4422,home goods,21.67
2528,electronics,221.85
3446,sports,31.1
5793,home goods,40.57
7557,clothing,120.63
3726,home goods,40.1
6327,beauty,7.44
658,clothing,110.36
6986,clothing,80.75
8341,clothing,102.07
8620,clothing,62.19
194,clothing,111.19
857,home goods,56.72
4407,clothing,115.03
2050,clothing,68.51
1404,home goods,81.49
8329,clothing,93.03
6116,sports,35.71
7129,home goods,66.09
2857,clothing,97.77
2544,sports,28.95
1039,clothing,102.14
387,clothing,114.89
3680,clothing,99.47
5787,electronics,261.74
2298,sports,27.81
7881,sports,35.04
3728,electronics,205.03
7799,beauty,11.4
8888,home goods,55.59
5323,beauty,10.16
3866,home goods,48.76
755,home goods,58.29
3600,clothing,106.84
400,clothing,96.89
2975,home goods,50.69
7386,home goods,37.9
4241,clothing,99.37
725,home goods,41.54
9331,beauty,9.96
3194,clothing,99.67
500,electronics,192.31
2657,beauty,8.89
7191,clothing,119.37
7809,home goods,54.14
8201,sports,33.09
1481,clothing,106.21
121,clothing,112.16
8824,electronics,253.07
7122,beauty,8.26
6786,electronics,210.27
4181,electronics,172.88
2948,electronics,200.17
3260,electronics,155.62
5642,beauty,8.68
9124,clothing,116.39
1353,electronics,198.22
1454,electronics,236.92
5811,home goods,55.25
5058,beauty,11.06
4226,electronics,220.88
6288,electronics,218.33
9593,clothing,96.15
3267,beauty,11.79
7328,beauty,10.3
8859,electronics,189.37
4620,electronics,147.6
991,beauty,10.38
9303,sports,34.05
3526,beauty,10.32
2505,sports,27.56
3733,clothing,88.86
2573,home goods,47.34
6550,home goods,55.03
557,home goods,42.84
1410,electronics,166.11
722,electronics,200.67
8763,clothing,83.33
7864,clothing,108.11
4010,beauty,11.42
1572,electronics,156.43
2960,electronics,213.96
5617,electronics,211.18
2503,clothing,84.66
2286,clothing,75.9
4933,sports,29.42
285,electronics,192.92
1686,clothing,111.91
1316,beauty,8.94
1888,electronics,210.25
2841,electronics,177.0
4886,beauty,6.31
8833,beauty,10.15
1297,home goods,48.73
8784,electronics,223.85
5081,beauty,9.54
3381,clothing,59.6
713,beauty,9.7
9635,sports,28.2
8135,clothing,97.78
1868,clothing,102.96
8103,clothing,112.08
290,clothing,99.46
9231,electronics,170.62
1929,clothing,101.05
8281,home goods,34.34
8768,electronics,208.51
5116,home goods,50.52
4964,home goods,59.86
9920,sports,31.52
9913,home goods,45.51
8749,clothing,94.3
6280,electronics,176.34
5508,electronics,205.79
1857,electronics,171.62
9766,electronics,201.88
1434,sports,19.96
9429,clothing,87.96
4629,electronics,228.29
7788,home goods,49.46
665,electronics,228.39
4676,clothing,94.23
6407,sports,24.1
7036,electronics,173.59
4048,clothing,99.57
2178,home goods,37.25
3892,electronics,209.01
6955,electronics,179.2
1238,electronics,169.57
8827,electronics,199.46
1709,beauty,11.57
7480,electronics,191.55
8536,electronics,203.98
1208,electronics,173.73
5488,beauty,10.38
6417,electronics,228.32
7207,electronics,194.49
4019,beauty,10.48
2550,electronics,233.14
9376,sports,35.69
1279,clothing,98.23
4920,beauty,10.55
5611,sports,25.03
7679,electronics,193.22
9312,clothing,103.53
6868,home goods,47.11
8240,electronics,172.4
1272,beauty,8.69
5021,beauty,10.5
4527,electronics,155.3
5447,clothing,79.49
4265,beauty,10.77
8047,beauty,7.1
5682,electronics,178.84
4054,sports,31.28
9504,home goods,70.95
9464,electronics,239.18
8722,beauty,10.92
8673,clothing,110.52
6565,clothing,91.98
9219,electronics,135.25
9741,beauty,7.83
5110,clothing,91.92
7239,clothing,96.52
3292,electronics,224.19
8029,sports,20.41
7548,electronics,229.56
2940,electronics,215.79
7451,beauty,10.47
9289,beauty,10.52
7528,sports,40.58
3103,electronics,206.31
1317,clothing,83.83
484,sports,26.19
9434,beauty,8.61
4182,beauty,10.45
3738,electronics,174.81
8304,sports,30.17
3149,beauty,8.75
4999,beauty,10.22
2538,home goods,56.34
5264,electronics,182.1
4311,beauty,9.88
9712,home goods,65.33
7189,clothing,102.24
4344,beauty,10.13
9875,electronics,203.34
8086,clothing,124.63
5854,clothing,111.12
6104,clothing,106.76
8197,clothing,79.09
6258,home goods,40.51
4747,clothing,86.97
5259,sports,29.78
7771,clothing,114.55
7649,beauty,9.12
49,beauty,8.23
6688,electronics,173.55
7019,beauty,10.44
6719,home goods,57.86
9808,beauty,9.14
2740,beauty,10.58
1539,electronics,144.3
9565,clothing,67.54
9370,electronics,219.19
8940,home goods,47.91
4826,clothing,80.77
451,electronics,221.17
8299,electronics,168.16
4752,beauty,9.57
9979,sports,20.15
9138,beauty,9.71
9484,beauty,10.99
1255,home goods,47.05
60,beauty,10.27
5019,clothing,85.75
6907,electronics,160.51
6290,clothing,118.32
6196,electronics,214.37
6027,electronics,169.76
383,home goods,54.98
8843,home goods,53.84
9198,clothing,94.17
3166,beauty,10.57
7869,clothing,107.07
3535,beauty,9.42
4896,clothing,72.83
8659,clothing,75.44
3770,beauty,11.02
3109,beauty,9.37
6384,electronics,223.49
6028,electronics,186.58
3131,sports,24.48
4176,electronics,177.24
7677,clothing,104.99
4044,electronics,213.77
8756,home goods,48.33
2786,electronics,222.74
8353,electronics,219.54
827,clothing,114.97
6102,home goods,30.91
3811,home goods,56.24
3414,beauty,11.26
7045,home goods,39.33
6363,home goods,62.59
4693,clothing,113.52
8475,clothing,93.95
5909,sports,30.97
248,electronics,207.4
1172,clothing,112.5
3253,electronics,229.07
3945,beauty,9.92
4572,electronics,242.34
7512,electronics,238.02
8126,electronics,166.1
7857,beauty,9.58
1895,home goods,41.93
7786,beauty,10.85
327,electronics,242.81
3778,clothing,126.27
1561,beauty,10.47
3263,electronics,186.54
6438,sports,21.42
1254,clothing,103.09
1749,sports,28.13
8234,beauty,8.33
7992,clothing,85.57
1799,electronics,196.5
4185,home goods,52.96
8439,electronics,197.58
1211,sports,30.55
5829,home goods,57.14
8124,clothing,102.61
9758,clothing,126.27
5234,clothing,102.04
66,clothing,92.66
4573,electronics,186.63
7501,clothing,75.08
3379,clothing,77.85
6857,home goods,42.07
3328,sports,29.05
9841,clothing,113.24
3051,electronics,212.36
4319,electronics,194.64
1974,electronics,161.65
2496,clothing,101.95
4899,sports,36.06
7919,beauty,8.9
9809,electronics,217.61
4846,clothing,105.55
4452,beauty,8.05
6134,clothing,117.69
5334,electronics,166.49
7355,electronics,184.84
8446,clothing,119.78
7192,clothing,74.8
591,electronics,207.81
7470,clothing,105.95
4391,clothing,95.13
5287,electronics,211.59
1422,home goods,66.72
30,clothing,113.38
5043,clothing,79.79
4219,home goods,38.76
3783,home goods,44.51
1954,beauty,8.64
8546,home goods,52.92
2621,home goods,55.46
7529,clothing,102.04
6621,clothing,113.26
8859,electronics,231.14
8743,electronics,171.12
2528,electronics,233.8
7296,electronics,170.62
4863,sports,31.42
1392,home goods,55.09
2994,electronics,140.48
6488,clothing,121.8
9298,clothing,90.37
668,home goods,45.54
2226,electronics,187.94
5516,electronics,161.17
1843,electronics,196.41
3001,home goods,53.43
6231,beauty,11.89
3592,electronics,189.48
7537,clothing,109.02
5704,sports,31.09
4840,home goods,39.03
8411,electronics,191.04
9651,clothing,76.12
8866,beauty,9.41
4168,electronics,219.72
8732,home goods,47.25
3762,electronics,240.21
9999,clothing,104.01
8036,electronics,210.86
118,home goods,52.62
1452,electronics,254.08
9194,home goods,44.63
8398,clothing,111.19
7617,beauty,10.56
4512,beauty,10.25
6081,home goods,49.32
9330,beauty,9.93
6462,clothing,89.13
6502,home goods,57.0
4150,home goods,57.91
5108,home goods,58.46
3978,clothing,88.85
8631,electronics,166.83
1547,beauty,10.77
4370,home goods,59.03
2783,beauty,7.46
3358,sports,30.49
6658,beauty,10.55
2880,home goods,53.96
5291,home goods,49.8
9413,sports,34.12
1019,clothing,100.07
8421,electronics,180.07
7126,electronics,194.96
3507,sports,24.34
292,electronics,206.95
6092,home goods,37.53
7652,electronics,166.49
1745,electronics,184.27
1729,clothing,101.5
7367,beauty,11.16
9571,home goods,43.57
2308,home goods,47.21
3501,home goods,56.59
965,home goods,59.06
6105,beauty,8.71
6296,beauty,9.73
3571,sports,22.85
6340,home goods,54.85
3244,clothing,103.41
490,beauty,10.52
1406,clothing,102.0
1402,sports,37.21
9187,electronics,214.04
5930,home goods,25.38
5284,home goods,46.02
3677,beauty,8.83
4958,clothing,115.57
4063,electronics,200.85
9890,home goods,54.42
3664,home goods,56.97
8764,home goods,42.77
8879,beauty,9.85
9788,beauty,10.04
1635,clothing,94.0
2382,electronics,154.63
7093,clothing,114.24
2104,beauty,9.93
2708,home goods,53.31
6119,electronics,200.14
4233,clothing,88.83
627,beauty,9.05
8323,clothing,121.2
7887,beauty,10.87
7474,clothing,110.75
3554,clothing,86.54
7290,clothing,80.14
5260,electronics,139.7
2407,electronics,185.14
1379,home goods,50.11
2852,clothing,110.14
7507,electronics,195.78
8523,clothing,96.49
8328,beauty,9.48
6723,beauty,10.7
7843,clothing,93.87
6970,electronics,233.85
8851,electronics,213.76
5168,clothing,87.9
4547,beauty,11.36
3945,clothing,84.63
1885,electronics,213.9
347,electronics,175.94
4631,home goods,42.12
9062,home goods,65.94
9000,sports,36.47
8876,electronics,173.27
9743,clothing,109.41
3117,electronics,231.53
6619,clothing,110.5
7156,sports,29.09
9117,beauty,9.18
5793,electronics,178.74
6613,clothing,96.43
7336,electronics,180.84
8333,home goods,44.71
1612,electronics,148.99
2103,beauty,9.16
3747,home goods,48.92
2303,home goods,34.71
3171,clothing,101.64
6914,electronics,196.73
8317,beauty,8.82
9017,home goods,39.61
4026,clothing,67.98
8425,home goods,24.43
7885,clothing,71.97
6619,clothing,96.3
5501,home goods,53.75
8020,beauty,9.26
7944,home goods,28.44
9367,beauty,9.11
3997,electronics,176.35
911,beauty,10.29
6559,clothing,97.23
9993,beauty,10.01
5512,home goods,40.99
339,sports,34.8
1886,electronics,152.34
1181,clothing,83.3
9067,clothing,119.56
6168,electronics,218.26
4840,home goods,35.27
9081,electronics,166.48
7410,clothing,78.77
4662,clothing,100.23
605,home goods,34.7
132,sports,28.21
4406,clothing,100.05
1979,clothing,127.02
8605,clothing,126.18
8483,clothing,140.25
2475,clothing,65.36
9253,electronics,224.39
8918,beauty,9.93
6098,electronics,221.15
592,electronics,181.1
8111,clothing,102.58
1291,clothing,98.06
5543,clothing,96.19
3896,electronics,190.9
7557,beauty,10.01
8393,home goods,33.9
4226,electronics,226.56
4662,beauty,10.53
5654,clothing,103.27
5780,home goods,44.14
4905,home goods,29.84
7698,home goods,62.55
4075,sports,27.89
6128,electronics,214.76
3898,electronics,200.82
8965,electronics,182.71
4299,clothing,116.56
5644,clothing,96.13
7000,clothing,117.59
6857,home goods,52.75
7604,electronics,210.28
8469,home goods,42.07
7342,clothing,109.59
6204,electronics,231.3
1051,clothing,93.93
1332,sports,40.96
4485,beauty,10.07
9004,beauty,10.98
1900,clothing,100.79
2366,beauty,8.98
7258,home goods,46.39
9677,home goods,40.25
3899,clothing,77.93
8031,home goods,62.0
816,beauty,10.17
5390,clothing,102.2
6620,electronics,218.28
9765,home goods,59.97
992,electronics,235.3
9347,clothing,91.28
8012,electronics,179.4
307,electronics,207.09
3490,beauty,11.39
4000,beauty,12.14
1088,home goods,48.9
5460,clothing,88.62
8294,electronics,194.87
9854,clothing,97.22
1581,beauty,9.94
5068,clothing,98.12
6047,sports,29.41
7698,home goods,49.63
2130,beauty,10.75
4496,electronics,166.22
4489,clothing,85.92
2182,home goods,59.27
7887,clothing,56.3
9324,home goods,51.79
